ATL,6/19/16,1109,1106,0,2,0,0,1026,87.56,92.77,7.35,4.77,0.7,14.24,8.58,80,56.74
ATL,6/20/16,1157,1155,0,0,2,1,1064,87.73,92.12,6.61,5.76,0.82,16.23,7.92,91,66.16
ATL,6/21/16,1138,1142,5,3,2,1,988,80.49,86.51,14.83,14.16,2.14,17.9,7.41,154,99.72
ATL,6/22/16,1139,1138,4,5,0,1,1037,85.07,91.12,8.19,6.45,1.74,17.23,7.52,101,64.92
ATL,6/23/16,1146,1152,6,2,5,2,887,71.12,77,19.88,17.87,4.17,18.36,7.62,265,72.8
ATL,6/24/16,1153,1153,2,3,2,1,1022,83.17,88.64,10.76,9.95,1.24,17.37,7.53,131,81.7
ATL,6/25/16,945,947,0,1,1,0,853,84.66,90.07,7.94,8.5,0.73,16.15,7.18,94,80.31
ATL,6/26/16,1086,1056,13,11,1,34,633,52.03,59.94,39.8,34.26,10.15,25.51,9.45,423,83.1
ATL,6/27/16,1144,1143,2,6,5,0,878,78.06,76.82,13.79,15.44,2.91,23.71,7.48,265,62.74
ATL,6/28/16,1107,1113,9,7,2,0,709,54.47,63.7,35.17,26.88,7,20.09,11.52,404,72.19
ATL,6/29/16,1143,1144,1,1,2,0,1025,87.75,89.6,7.02,7.62,0.82,18.62,8.2,119,67.13
ATL,6/30/16,1154,1149,2,1,4,5,989,79.38,86.07,11.11,9.63,3.3,18.4,8.19,160,62.88
ATL,7/1/16,1153,1159,4,7,8,0,973,76.24,83.95,20.67,15.33,1.59,17.82,7.84,186,91.24
ATL,7/2/16,929,934,4,4,3,0,838,82.13,89.72,8.55,6.7,0.5,15.71,7,96,59.92
ATL,7/3/16,847,846,2,1,1,0,805,91.5,95.15,4.62,5.86,0.3,15.21,6.78,41,114.17
ATL,7/4/16,849,848,0,0,1,0,793,91.64,93.51,4.72,4.13,0.67,15.5,7.32,55,57.47
ATL,7/5/16,1120,1086,26,24,2,38,498,45.27,45.86,55.54,54.68,11.19,24.98,9.89,588,99.68
ATL,7/6/16,1116,1098,7,8,2,21,476,39.87,43.35,60.54,63.21,10.78,24.45,8.78,622,110.55
ATL,7/7/16,1131,1129,0,1,1,1,912,76.75,80.78,14.15,13.17,1.6,17.3,7.79,217,63.63
ATL,7/8/16,1120,1125,5,6,7,1,977,79.91,86.84,13.72,12.38,1.44,17.45,7.8,148,89.79
ATL,7/9/16,937,944,3,3,4,0,843,89.86,89.3,5.39,7.23,0.83,16.56,7.06,101,63.02
ATL,7/10/16,1112,1113,1,0,1,0,1025,87.77,92.09,7.02,6.6,0.72,17.51,7.36,88,75.18
ATL,7/11/16,1157,1146,5,2,4,16,872,75.37,76.09,18.68,17.75,6.21,23.89,8.63,274,72.11
ATL,7/12/16,1149,1145,1,5,1,1,982,86.16,85.76,8.17,8.15,2.21,18.88,7.35,163,51.77
ATL,7/13/16,1139,1150,8,5,7,1,982,75.07,85.39,18.86,15.3,1.28,17.42,7.65,168,100.51
ATL,7/14/16,1161,1161,2,2,2,1,919,71.49,79.16,17.67,15.9,2,23.03,8.07,242,72.34
ATL,7/15/16,1162,1166,1,0,2,0,1006,82.79,86.28,10.08,11.01,0.78,18,8,160,75.35
ATL,7/16/16,943,945,0,0,2,0,829,85.58,87.72,9.47,9.93,1.71,18.59,7.37,116,75.67
ATL,7/17/16,1100,1104,2,3,4,1,962,83,87.14,9.96,8.72,2.04,18.45,8.09,142,63.11
ATL,7/18/16,1151,1152,5,5,4,0,968,80.71,84.03,13.86,12.37,1.46,17.28,7.9,184,73.09
ATL,7/19/16,1135,1119,5,3,2,20,829,65.11,74.08,24.47,19.31,9.16,22.26,9.49,290,71.51
ATL,7/20/16,1124,1137,20,11,4,2,1000,84.16,87.95,12.69,11.06,0.71,16.49,8.24,137,87.12
ATL,7/21/16,1087,1085,69,50,6,26,647,53.17,59.63,57.17,46.55,9.66,29.46,11.42,438,113.83
ATL,7/22/16,1144,1124,15,37,4,1,838,65.03,74.56,22.28,19.68,1.24,16.72,8.59,286,73.43
ATL,7/23/16,939,940,0,5,6,1,756,78.7,80.43,11.71,12.98,2.67,16.55,7.52,184,62.48
ATL,7/24/16,1111,1109,1,2,1,2,998,87.76,89.99,6.81,7.02,1.22,17.7,7.4,111,63.69
ATL,7/25/16,1143,1148,13,8,10,8,933,74.54,81.27,22.2,17.41,4,23.55,8.49,215,89.83
ATL,7/26/16,1147,1145,1,6,3,0,995,80.38,86.9,10.74,12.23,1.05,16.61,7.2,150,88.75
ATL,7/27/16,1151,1149,2,6,1,1,982,81.67,85.47,10.41,9.13,2.13,16.95,7.48,167,58.26
ATL,7/28/16,1147,1156,12,7,6,1,962,72.45,83.22,19.98,18.68,2.46,17.99,7.62,194,105.99
ATL,7/29/16,1159,1153,4,11,2,1,964,77.83,83.61,12.87,12.99,0.99,18.18,7.5,189,73.85
ATL,7/30/16,931,915,9,7,5,24,646,63.27,70.6,25.45,20.44,8.4,18.11,7.82,269,65.73
ATL,7/31/16,1092,1070,15,16,7,26,698,55.86,65.23,42.04,31.17,9.29,23.36,10.32,372,87.84
ATL,8/1/16,1152,1145,9,15,2,1,893,71.18,77.99,17.21,14.16,2.11,19.87,8.33,252,59.47
ATL,8/2/16,1123,1118,12,13,3,8,708,56.63,63.33,33.2,31.76,6.16,23.03,8.76,410,84.05
ATL,8/3/16,1137,1141,2,1,2,1,1015,86.1,88.96,8.03,7.86,1.25,17.94,8.27,126,65.59
ATL,8/4/16,1161,1155,0,0,0,5,930,73.56,80.52,14.78,14.49,3.78,18.55,9.87,225,68.91
ATL,8/5/16,1158,1161,1,0,3,1,1011,83.25,87.08,8.88,7.55,1.96,18.13,8.79,150,50.71
ATL,8/6/16,938,941,1,0,4,1,834,84.43,88.63,8.07,7.42,1.37,16.82,6.99,107,58.98
ATL,8/7/16,1102,1101,3,3,0,3,939,82.03,85.29,10.19,13.03,2.41,20.27,8.75,162,81.83
ATL,8/8/16,818,884,343,276,1,0,175,22.74,19.8,160.58,179.26,17.58,14.23,21.06,709,222.85
ATL,8/9/16,895,857,240,282,3,0,358,36.54,41.77,87.4,94.4,1,13.1,8.92,499,161.1
ATL,8/10/16,1077,1053,61,89,2,0,661,49.03,62.77,36.49,37.13,0.86,15.1,8.99,392,97.21
ATL,8/11/16,1149,1150,6,10,7,0,1000,80.77,86.96,11.35,12.51,1.31,14.98,8.68,150,88.89
ATL,8/12/16,1142,1153,12,6,5,0,996,80.3,86.38,15.2,13.59,1.54,16.37,9.01,157,94.57
ATL,8/13/16,932,929,3,9,3,0,814,85.94,87.62,10.01,9.3,0.99,16.55,7.21,115,68.93
ATL,8/14/16,1092,1097,10,8,3,1,964,78.85,87.88,13.56,11.44,1.11,16.99,7.72,133,89.84
ATL,8/15/16,1144,1142,2,7,2,0,1008,82.69,88.27,11.88,9.43,1.25,15.85,8.72,134,75.85
ATL,8/16/16,1116,1115,2,4,1,0,972,84.23,87.17,10.14,9.24,1.76,16.41,8.62,143,67.41
ATL,8/17/16,1119,1122,1,1,3,0,983,87.94,87.61,7.28,7.58,1.84,17.77,7.49,139,56.81
ATL,8/18/16,1140,1139,0,0,2,1,909,74.21,79.81,14.3,14.87,2.86,18.87,8.09,230,68.91
ATL,8/19/16,1130,1132,7,4,6,7,850,71.06,75.09,19.31,20.29,5.03,25.06,9.03,282,78
