CLT	8/19/16	310	309	1	6	4	0	76.77	79.94	13.9	12.23	62	56.69	CLT	8/19/16	0	0	1	0	1130	21.33	51	1.16	530	15.68	0	0	1804	23.83	3515	62
CLT	8/20/16	252	257	4	3	1	0	71.83	79.77	20.25	15.92	52	72.79	CLT	8/20/16	1	2	1	0	1149	20.1	190	0.93	518	10.54	0	0	1928	20.43	3785	52
CLT	8/21/16	286	279	7	8	1	4	62.24	73.12	26.4	18.06	75	63.87	CLT	8/21/16	1	2	4	0	1117	16.13	36	0.69	1859	34.94	26	0.41	1752	22.84	4790	75
CLT	8/22/16	314	315	1	1	0	0	84.71	87.3	8.47	7	40	48.6	CLT	8/22/16	1	0	0	0	1236	18.03	34	1	395	14.74	0	0	279	6.23	1944	40
CLT	8/23/16	294	294	0	1	0	0	93.88	93.2	3.3	4.65	20	59.6	CLT	8/23/16	0	0	0	0	996	13.06	0	0	88	4.23	0	0	108	2.71	1192	20
CLT	8/24/16	327	328	1	2	1	0	90.21	92.07	5.52	5.06	26	54.23	CLT	8/24/16	0	0	1	0	453	8.42	154	1.65	160	5.34	0	0	643	10.59	1410	26
CLT	8/25/16	328	328	0	0	0	0	90.24	90.55	5.68	9.19	31	86.84	CLT	8/25/16	0	0	0	0	1678	13.03	10	0.16	225	7.67	3	0.17	776	9.98	2692	31
CLT	8/26/16	326	329	1	0	2	0	89.57	89.06	5.15	5.73	36	43.22	CLT	8/26/16	1	0	0	0	512	12.31	28	0.29	467	14.76	0	0	549	8.65	1556	36
CLT	8/27/16	250	245	0	2	0	4	77.2	84.08	14.81	8.98	39	50.77	CLT	8/27/16	0	0	0	0	706	11.56	153	2.17	844	20.91	0	0	277	4.36	1980	39
CLT	8/28/16	296	297	0	0	1	0	93.24	88.89	4.66	5.86	33	46.42	CLT	8/28/16	0	0	0	0	666	15.21	0	0	190	7.42	127	0.88	549	9.49	1532	33
CLT	8/29/16	329	331	0	0	2	0	82.07	87.31	10.75	10.09	42	71.07	CLT	8/29/16	0	0	0	0	1334	10.89	109	1.29	516	13.68	0	0	1026	16.14	2985	42
CLT	8/30/16	296	292	0	3	0	0	93.24	90.41	4.49	4.84	28	41.82	CLT	8/30/16	0	0	0	0	724	11.6	61	1.61	249	10.17	0	0	137	4.62	1171	28
CLT	8/31/16	331	330	0	1	0	0	92.75	93.64	3.36	3.28	21	38.9	CLT	8/31/16	0	0	0	0	471	9.68	120	0.99	192	9.08	0	0	34	1.25	817	21
DEN	1/1/16	558	540	1	2	0	0	82.62	88.33	9.9	9.41	63	71.62	DEN	1/1/16	1	0	0	0	1127	21.03	203	1.7	360	13.21	16	1	2806	26.06	4512	63
DEN	1/2/16	606	639	1	1	5	0	79.37	87.17	11.33	9.45	82	67.07	DEN	1/2/16	1	0	0	0	2606	35.9	0	0	675	13.22	0	0	2219	32.88	5500	82
DEN	1/3/16	684	674	0	3	0	0	77.49	84.12	11.95	11.47	107	65.72	DEN	1/3/16	0	0	0	0	3513	33.66	48	1.1	851	23.14	11	0.54	2609	48.55	7032	107
DEN	1/4/16	656	637	0	0	0	0	81.71	90.27	10.35	5.57	62	47.95	DEN	1/4/16	0	0	0	0	999	19.92	50	1.44	432	10.61	8	0.49	1484	29.54	2973	62
DEN	1/5/16	563	565	4	6	5	0	81.17	87.08	12.53	9.73	73	69.04	DEN	1/5/16	0	0	4	0	1532	24.57	265	2.6	148	7	0	0	3095	38.83	5040	73
DEN	1/6/16	554	561	5	7	6	0	80.32	87.34	13.15	8.99	71	65.3	DEN	1/6/16	1	4	0	0	973	22.02	289	3.62	633	9.65	0	0	2741	35.72	4636	71
DEN	1/7/16	588	585	9	12	1	1	74.66	77.61	13.9	11.87	131	48.05	DEN	1/7/16	2	6	1	0	1694	27.75	567	1.78	1539	51.01	0	0	2494	50.46	6294	131
DEN	1/8/16	574	577	15	15	4	1	54.7	56.67	26.45	27.24	250	59.92	DEN	1/8/16	2	12	1	0	1760	24.77	735	17.34	5902	117.57	0	0	6582	90.32	14979	250
DEN	1/9/16	442	448	2	4	0	1	78.73	84.38	10.46	8.65	70	48	DEN	1/9/16	1	1	0	0	1593	22.67	63	2.86	461	19.03	0	0	1243	25.44	3360	70
DEN	2/1/16	382	364	216	230	0	4	82.2	89.84	11.81	5.78	37	43.73	DEN	2/1/16	3	213	0	0	693	12.07	112	2.18	476	14.69	0	0	337	8.07	1618	37
DEN	2/2/16	489	506	75	61	3	0	54.19	61.46	32.58	29.48	195	73.42	DEN	2/2/16	0	71	4	0	2467	24.27	829	13.11	5736	95.27	0	0	5285	62.35	14317	195
DEN	2/3/16	567	566	1	3	1	0	86.6	88.52	7.93	6.63	65	51.22	DEN	2/3/16	1	0	0	0	1868	29.41	26	1	427	13.34	0	0	1008	21.25	3329	65
DEN	2/4/16	598	598	1	2	1	0	87.63	91.97	7.08	4.93	48	52.42	DEN	2/4/16	1	0	0	0	1118	16.19	13	0.81	303	11.28	0	0	1082	19.72	2516	48
DEN	2/5/16	595	601	5	2	2	0	85.88	86.36	12.08	9.79	82	65.41	DEN	2/5/16	3	1	1	0	1195	16.51	514	5.46	1198	21.98	0	0	2457	38.04	5364	82
DEN	2/6/16	450	456	0	1	0	0	90.67	94.96	4.14	3.57	23	64.39	DEN	2/6/16	0	0	0	0	1153	14.91	0	0	101	3.28	0	0	227	4.81	1481	23
DEN	2/7/16	462	458	2	2	1	1	90.48	92.79	4.97	3.92	33	42.09	DEN	2/7/16	1	1	0	0	617	10.87	5	0.13	398	14.17	0	0	369	7.83	1389	33
DEN	2/8/16	603	603	2	1	0	1	88.72	89.05	6.65	7.13	66	55.06	DEN	2/8/16	0	2	0	0	2098	24.51	76	1.79	385	17.58	16	1	1059	21.12	3634	66
DEN	2/9/16	560	563	4	4	3	0	86.79	92.18	10.41	6.94	44	80.73	DEN	2/9/16	3	1	0	0	1728	19.9	67	2.05	575	10.22	109	1	1073	10.83	3552	44
DEN	3/1/16	566	573	1	3	5	1	89.75	89.18	7.6	9.24	62	79.23	DEN	3/1/16	0	1	0	0	1324	14.92	654	4.8	823	16.83	0	0	2111	25.45	4912	62
DEN	3/2/16	601	603	5	6	0	0	76.71	77.61	12.78	12.96	135	53.93	DEN	3/2/16	1	4	0	0	935	15.69	892	21.02	3997	75.05	0	0	1456	23.24	7280	135
DEN	3/3/16	627	627	1	1	1	0	88.68	89.95	6.57	6.13	63	53.11	DEN	3/3/16	1	0	0	0	1434	17.42	78	3.11	379	14.31	0	0	1455	28.16	3346	63
DEN	3/4/16	626	624	0	1	1	0	83.71	85.58	10.13	8.62	90	54.3	DEN	3/4/16	0	0	0	0	1700	24.93	89	2.39	1009	28.97	0	0	2089	33.72	4887	90
DEN	3/5/16	532	535	0	3	0	0	84.96	88.97	9.42	7.4	59	62.03	DEN	3/5/16	0	0	0	0	1257	21.01	0	0	327	9.99	0	0	2076	28	3660	59
DEN	3/6/16	590	588	0	1	3	0	86.61	89.97	8.33	6.53	59	57.1	DEN	3/6/16	0	0	0	0	1183	17.9	3	0.13	280	9.75	0	0	1903	31.22	3369	59
DEN	3/7/16	631	627	2	1	0	5	87.48	89.31	8.86	8.06	67	66.57	DEN	3/7/16	1	1	0	0	1304	14.25	0	0	511	17.84	0	0	2645	34.91	4460	67
DEN	3/8/16	589	588	2	2	1	1	85.91	88.1	9.26	8.93	70	70.61	DEN	3/8/16	0	1	1	0	2124	26.88	183	3.48	869	13.22	0	0	1767	26.42	4943	70
DEN	3/9/16	619	622	2	3	2	0	84.49	86.98	10.04	11.68	81	84	DEN	3/9/16	2	0	0	0	2487	19.63	376	2.87	837	18.91	0	0	3104	39.59	6804	81
DEN	4/1/16	633	632	0	0	0	0	81.67	85.44	8.48	7.77	92	44.77	DEN	4/1/16	0	0	0	0	1672	28.2	0	0	945	29.49	0	0	1502	34.31	4119	92
DEN	4/2/16	561	567	2	3	2	0	78.79	82.54	15.92	12.21	99	64.21	DEN	4/2/16	0	0	2	0	2006	26.83	58	0.39	653	23.31	0	0	3640	48.48	6357	99
DEN	4/3/16	612	609	0	0	0	0	84.64	89.66	9.41	5.48	63	46.9	DEN	4/3/16	0	0	0	0	941	23.72	8	0.18	418	14.37	0	0	1588	24.74	2955	63
DEN	4/4/16	639	633	2	4	1	0	88.58	90.84	7.5	5.62	58	52.02	DEN	4/4/16	1	1	0	0	772	18.78	44	1.33	380	12.66	0	0	1821	25.24	3017	58
DEN	4/5/16	598	598	1	1	2	0	80.94	83.11	11.27	11.75	101	62.21	DEN	4/5/16	0	1	0	0	2038	18.82	617	7.22	1990	47.23	0	0	1638	27.73	6283	101
DEN	4/6/16	604	605	2	1	1	0	90.07	92.4	5.48	5.89	46	62.87	DEN	4/6/16	1	0	1	0	1916	19.95	0	0	193	8.5	0	0	783	17.55	2892	46
DEN	4/7/16	628	630	0	0	2	0	82.8	86.83	10.94	9.47	83	63.27	DEN	4/7/16	0	0	0	0	1775	26.76	67	2	556	17.48	33	0.65	2820	36.12	5251	83
DEN	4/8/16	631	631	0	0	0	0	84.31	85.74	9.39	9.46	90	58.74	DEN	4/8/16	0	0	0	0	1770	25.11	5	0.15	837	25.22	0	0	2675	39.53	5287	90
DEN	4/9/16	526	531	1	2	0	1	80.23	86.44	11.96	9.64	72	62.81	DEN	4/9/16	0	0	1	0	1171	24.92	58	0.49	720	17.86	0	0	2573	28.73	4522	72
DEN	5/1/16	585	584	1	1	2	0	77.09	81.51	13	9.56	108	44.6	DEN	5/1/16	1	0	0	0	1495	25.79	157	4.27	952	34.2	0	0	2213	43.74	4817	108
DEN	5/2/16	626	627	3	3	2	0	87.22	87.4	6.65	8.35	79	59.13	DEN	5/2/16	0	0	3	0	1843	29.79	47	0.77	667	18.21	0	0	2114	30.23	4671	79
DEN	5/3/16	602	599	0	1	0	0	92.86	95.16	4.02	2.86	29	47.34	DEN	5/3/16	0	0	0	0	365	8.84	0	0	200	5.44	0	0	808	14.72	1373	29
DEN	5/4/16	609	609	4	2	1	1	88.83	90.48	6.62	9.6	58	93.33	DEN	5/4/16	4	0	0	0	1791	16.26	104	0.79	514	9.75	0	0	3004	31.2	5413	58
DEN	5/5/16	641	643	0	0	0	0	90.02	91.76	5.43	4.55	53	45.79	DEN	5/5/16	0	0	0	0	906	19.92	0	0	255	6.53	0	0	1266	26.55	2427	53
DEN	5/6/16	644	626	1	4	0	15	67.55	75.24	20.55	15.2	155	57.44	DEN	5/6/16	1	0	0	0	1116	26.39	512	5.86	3628	79.84	11	0.27	3636	42.65	8903	155
DEN	5/7/16	507	504	2	1	0	6	73.77	70.63	16.71	19.04	148	60.3	DEN	5/7/16	0	1	1	0	1178	19.68	1332	11.55	4799	92.04	7	0.21	1609	24.53	8925	148
DEN	5/8/16	609	582	1	1	0	25	69.79	71.13	22.11	17.25	168	56.06	DEN	5/8/16	1	0	0	0	1338	23.36	1253	13.88	5077	100.66	0	0	1750	30.1	9418	168
DEN	5/9/16	645	647	1	1	2	0	83.1	87.48	10.21	7.83	81	53.28	DEN	5/9/16	1	0	0	0	1691	22.59	145	2.84	595	20.02	5	0.28	1880	35.28	4316	81
DEN	6/1/16	628	633	7	5	2	1	86.94	88.31	8.4	8.7	74	65.39	DEN	6/1/16	0	7	0	0	2077	23.47	286	3.87	705	17.65	0	0	1771	29.01	4839	74
DEN	6/2/16	644	648	4	6	3	0	82.45	82.41	13.31	15.14	114	81.64	DEN	6/2/16	0	2	2	0	2158	29.53	553	4.59	1276	22.49	0	0	5320	57.38	9307	113.99
DEN	6/3/16	646	647	2	3	2	0	85.14	87.02	9.17	9.66	84	68.79	DEN	6/3/16	1	1	0	0	1979	27.04	17	1	451	10.72	0	0	3331	45.25	5778	84
DEN	6/4/16	515	515	1	2	0	1	89.51	89.13	6.26	8.34	56	72.16	DEN	6/4/16	1	0	0	0	1871	24.18	4	0.13	403	12.59	0	0	1763	19.1	4041	56
DEN	6/5/16	641	635	2	3	0	1	83.15	86.61	9.04	9.33	85	63.78	DEN	6/5/16	1	0	1	0	1872	24.17	49	1.61	517	14.26	0	0	2983	44.96	5421	85
DEN	6/6/16	646	616	17	9	0	38	71.52	75.81	28.93	18.87	149	74.17	DEN	6/6/16	5	11	1	0	1683	22.64	1854	15.09	5814	86.11	0	0	1701	25.16	11052	149
DEN	6/7/16	640	612	13	8	4	37	69.84	71.24	24.63	17.56	176	57.66	DEN	6/7/16	1	12	0	0	1280	24.53	1434	17.48	4907	102.9	0	0	2527	31.09	10148	176
DEN	6/8/16	651	651	0	3	0	2	80.18	81.87	11.06	8.84	118	43.72	DEN	6/8/16	0	0	0	0	1394	30.89	239	5.86	1287	39.04	0	0	2239	42.22	5159	118
DEN	6/9/16	671	675	2	2	2	1	85.25	87.56	7.78	6.93	84	47.98	DEN	6/9/16	2	0	0	0	1244	21.58	0	0	689	22.54	3	0.11	2094	39.78	4030	84
DEN	7/1/16	682	682	10	10	2	1	66.72	70.67	22.3	21.88	200	69.34	DEN	7/1/16	3	7	0	0	3807	51.82	850	4.2	3702	82.29	16	1	5493	60.69	13868	200
DEN	7/2/16	609	615	1	0	0	0	81.77	82.28	11.32	10.71	109	53.02	DEN	7/2/16	0	1	0	0	2253	39.13	53	1.91	1094	33.71	0	0	2379	34.25	5779	109
DEN	7/3/16	550	528	0	0	0	26	83.27	87.88	12.54	8.31	64	62.81	DEN	7/3/16	0	0	0	0	1996	18.83	176	5.34	683	24.3	0	0	1165	15.53	4020	64
DEN	7/4/16	546	535	0	0	0	0	92.49	91.96	4.26	4.63	43	52.49	DEN	7/4/16	0	0	0	0	1178	20.81	185	1.47	265	5.42	0	0	629	15.3	2257	43
DEN	7/5/16	694	695	1	1	2	0	84.73	85.9	10.15	13.05	98	85.79	DEN	7/5/16	0	1	0	0	3064	29.16	157	1.94	1239	31.02	0	0	3947	35.87	8407	98
DEN	7/6/16	693	696	2	1	4	1	77.92	80.89	12.9	10.86	133	51.74	DEN	7/6/16	2	0	0	0	1260	27.87	120	2.11	864	28.15	11	0.34	4627	74.52	6882	133
DEN	7/7/16	700	698	1	2	0	0	81.14	85.53	10.85	8.69	101	53.65	DEN	7/7/16	1	0	0	0	1519	23.05	123	2.97	1119	32.49	0	0	2658	42.48	5419	101
DEN	7/8/16	679	660	17	14	4	26	67.3	71.97	23.44	19.83	185	66.23	DEN	7/8/16	1	16	0	0	1818	23.61	542	9.52	4838	89.47	0	0	5054	62.41	12252	185
DEN	7/9/16	625	623	0	3	3	2	80.96	88.12	12.32	9.35	74	72.12	DEN	7/9/16	0	0	0	0	1778	26.18	169	1.67	805	19.85	0	0	2585	26.3	5337	74
DEN	8/1/16	695	693	4	4	1	1	73.24	81.67	15.45	10.55	127	53.1	DEN	8/1/16	3	1	0	0	2508	39.45	25	0.74	801	25.92	0	0	3410	60.89	6744	127
DEN	8/2/16	694	690	2	3	1	3	73.92	80.14	14.94	12.68	137	57.82	DEN	8/2/16	2	0	0	0	2740	38.12	430	6.68	2138	50.86	0	0	2613	41.34	7921	137
DEN	8/3/16	698	700	2	0	1	0	82.66	85.57	9.04	8.65	101	53.44	DEN	8/3/16	2	0	0	0	1795	29.96	81	1.96	1061	26.93	0	0	2460	42.15	5397	101
DEN	8/4/16	694	696	5	3	2	1	79.83	83.19	13.52	12.26	117	68.15	DEN	8/4/16	3	1	1	0	2512	34.48	125	2.61	1418	25	0	0	3918	54.91	7973	117
DEN	8/5/16	700	699	1	2	0	0	84.57	86.84	10.59	8.08	92	54.55	DEN	8/5/16	1	0	0	0	1692	25.83	43	1.28	712	21.49	0	0	2572	43.4	5019	92
DEN	8/6/16	626	627	1	1	1	2	84.19	85.96	8.32	9.56	88	60.34	DEN	8/6/16	1	0	0	0	1422	26.67	348	3.23	604	17.63	0	0	2936	40.47	5310	88
DEN	8/7/16	668	645	10	10	0	21	66.77	71.78	26.7	22.96	182	77.04	DEN	8/7/16	1	9	0	0	1810	33.46	1228	19.79	3602	60.62	0	0	7382	68.13	14022	182
DEN	8/8/16	692	690	6	7	0	1	79.77	83.62	18.83	15.54	113	89.78	DEN	8/8/16	6	0	0	0	4066	33.57	25	1	1302	29.84	19	0.95	4733	47.64	10145	113
DEN	8/9/16	678	671	13	10	4	16	66.81	75.71	24.82	16.87	163	65.99	DEN	8/9/16	11	0	2	0	3772	42.98	40	1.17	4168	79.47	0	0	2777	39.38	10757	163
DEN	1/10/16	540	546	4	2	6	0	78.33	85.53	13.92	12.17	79	78.75	DEN	1/10/16	1	2	1	0	3038	28.88	365	6	326	8.25	0	0	2492	35.87	6221	79
DEN	1/11/16	587	586	0	2	2	0	89.61	88.74	6.37	8.62	66	69.61	DEN	1/11/16	0	0	0	0	2740	28.8	149	2.17	504	16.5	0	0	1201	18.53	4594	66
DEN	1/12/16	563	560	1	2	0	2	89.88	89.64	5.17	6	58	50.93	DEN	1/12/16	0	1	0	0	1367	22.72	25	0.54	430	16.13	0	0	1132	18.61	2954	58
DEN	1/13/16	566	566	0	1	1	0	89.58	92.23	7.11	5.16	44	56.16	DEN	1/13/16	0	0	0	0	1318	18.03	49	1	352	10.17	0	0	752	14.8	2471	44
DEN	1/14/16	595	593	0	1	0	1	89.41	91.74	6.42	5.18	49	52.82	DEN	1/14/16	0	0	0	0	1640	24.2	54	0.89	311	11.54	0	0	583	12.37	2588	49
DEN	1/15/16	589	594	1	1	5	0	87.44	87.88	7.65	7.26	72	53.25	DEN	1/15/16	0	1	0	0	1109	20.49	105	1.95	392	14.92	0	0	2228	34.64	3834	72
DEN	1/16/16	441	446	2	3	1	0	87.53	89.46	6.88	7.41	47	62.26	DEN	1/16/16	0	2	0	0	1480	18.69	59	0.21	235	10.34	0	0	1152	17.75	2926	47
DEN	1/17/16	517	516	3	2	0	0	83.37	83.72	10.75	11.7	84	64.81	DEN	1/17/16	1	2	0	0	2273	25.01	785	2.65	1219	34.07	0	0	1167	22.27	5444	84
DEN	1/18/16	585	586	2	4	1	0	85.13	90.1	11.29	8.25	58	76.38	DEN	1/18/16	2	0	0	0	2632	17.32	207	4.79	423	11.47	0	0	1168	24.42	4430	58
DEN	1/19/16	559	562	0	2	5	0	88.73	87.54	9.64	7.93	70	57.93	DEN	1/19/16	0	0	0	0	927	17.75	0	0	707	16.37	0	0	2421	35.89	4055	70
DEN	1/20/16	565	566	3	3	0	0	90.27	93.46	5.55	4.9	37	63.19	DEN	1/20/16	1	2	0	0	949	11.22	185	1.67	280	9.58	0	0	924	14.53	2338	37
DEN	1/21/16	591	594	5	2	0	0	89	88.38	6.01	5.62	69	43.42	DEN	1/21/16	0	5	0	0	1041	21.92	55	1.88	404	14.29	0	0	1496	30.91	2996	69
DEN	1/22/16	553	568	42	27	0	0	88.97	89.61	7.42	7.13	59	62.37	DEN	1/22/16	0	42	0	0	1079	12.45	161	2.9	546	16.18	0	0	1894	27.47	3680	59
DEN	1/23/16	404	410	39	44	1	0	94.06	94.15	4.86	5.15	24	79.38	DEN	1/23/16	0	39	0	0	889	9.31	227	4.03	323	6.97	0	0	466	3.7	1905	24
DEN	1/24/16	505	499	43	47	2	0	92.08	94.59	4.85	3.81	27	60.04	DEN	1/24/16	0	43	0	0	726	10.43	18	0.64	278	8.11	0	0	599	7.82	1621	27
DEN	1/25/16	582	568	8	24	1	0	87.63	89.96	8.02	7.31	57	62.51	DEN	1/25/16	0	8	0	0	1605	20.33	146	1.17	538	17.15	0	0	1274	18.36	3563	57
DEN	1/26/16	562	560	1	3	0	0	90.57	93.75	5.46	3.83	35	46.37	DEN	1/26/16	0	1	0	0	465	11.17	9	0.32	273	11.5	0	0	876	12.01	1623	35
DEN	1/27/16	568	565	0	1	0	0	94.37	96.46	3.8	4.39	20	111.55	DEN	1/27/16	0	0	0	0	1193	5.89	348	1	103	3.38	12	0.71	575	9.02	2231	20
DEN	1/28/16	599	598	0	0	0	1	94.32	96.15	3.65	2.96	23	66.26	DEN	1/28/16	0	0	0	0	844	11.02	0	0	70	2.61	0	0	610	9.38	1524	23
DEN	1/29/16	596	597	2	1	0	0	91.11	94.47	5.48	4.62	33	74.03	DEN	1/29/16	1	1	0	0	1173	14.73	81	0.73	129	2.83	0	0	1060	14.72	2443	33
DEN	1/30/16	441	451	2	0	1	0	93.88	93.57	4.54	4.32	29	61.34	DEN	1/30/16	0	2	0	0	1249	14.71	32	0.81	367	8.5	0	0	131	4.99	1779	29
DEN	1/31/16	533	532	7	9	4	0	87.8	90.79	7.96	7.61	49	74.14	DEN	1/31/16	0	7	0	0	1303	15.13	179	1.45	487	12.6	0	0	1664	19.82	3633	49
DEN	2/10/16	587	585	0	0	1	2	93.36	94.19	3.43	5.82	34	91.38	DEN	2/10/16	0	0	0	0	1675	13.99	240	2	246	7.03	0	0	946	10.98	3107	34
DEN	2/11/16	612	611	1	0	1	0	92.32	93.13	4.5	3.74	42	44.93	DEN	2/11/16	1	0	0	0	1203	20.35	0	0	393	14.17	0	0	291	7.48	1887	42
DEN	2/12/16	605	610	1	1	3	0	90.25	89.34	5.24	5.72	65	47.55	DEN	2/12/16	1	0	0	0	1694	30.33	7	0.19	495	15.91	0	0	895	18.58	3091	65
DEN	2/13/16	462	476	1	3	1	0	86.8	89.29	6.93	6.25	51	49.71	DEN	2/13/16	0	1	0	0	1278	20.68	160	3.51	490	16.26	57	0.88	550	9.66	2535	51
DEN	2/14/16	523	518	5	2	3	0	87.95	86.87	10.89	10.43	68	72.5	DEN	2/14/16	0	5	0	0	968	17.84	740	6.09	864	15.63	0	0	2358	28.45	4930	68
DEN	2/15/16	600	597	5	8	2	1	77.83	78.73	14.9	15.7	127	68.6	DEN	2/15/16	2	3	0	0	3414	43.65	853	10.83	1199	26.96	0	0	3246	45.55	8712	127
DEN	2/16/16	601	604	2	4	3	1	85.69	89.07	9.11	8.65	66	72.45	DEN	2/16/16	1	0	1	0	1767	19.02	187	3.64	495	9.77	0	0	2333	33.58	4782	66
DEN	2/17/16	599	601	2	0	1	0	91.65	93.84	5.2	3.22	37	43.14	DEN	2/17/16	1	0	1	0	389	11.55	48	1.57	160	6.32	0	0	999	17.56	1596	37
DEN	2/18/16	594	605	12	6	3	0	83.67	85.12	10.08	12.67	90	79.08	DEN	2/18/16	1	10	1	0	3404	28.16	313	5.84	504	15.34	0	0	2896	40.66	7117	90
DEN	2/19/16	602	600	5	8	0	0	83.22	88.33	12.03	9.54	70	75.63	DEN	2/19/16	1	1	3	0	1324	19.45	237	3.27	263	7.89	0	0	3470	39.39	5294	70
DEN	2/20/16	456	473	2	1	2	0	91.89	94.29	6.3	3.66	27	55.07	DEN	2/20/16	0	2	0	0	878	16.43	0	0	51	1.83	0	0	558	8.74	1487	27
DEN	2/21/16	570	556	0	3	1	0	91.23	93.35	6.76	5.62	37	74.78	DEN	2/21/16	0	0	0	0	1813	18.79	0	0	145	6.18	0	0	809	12.03	2767	37
DEN	2/22/16	608	608	0	0	0	1	88.49	92.11	7.18	6.56	48	77.46	DEN	2/22/16	0	0	0	0	1574	14.59	47	1	194	7.17	0	0	1903	25.25	3718	48
DEN	2/23/16	577	581	1	1	0	0	91.68	95.01	5.27	5.5	29	98.9	DEN	2/23/16	0	1	0	0	1456	9.58	12	0.57	240	7.72	0	0	1160	11.13	2868	29
DEN	2/24/16	581	582	10	15	8	0	84.68	88.66	12.78	11.88	66	100.8	DEN	2/24/16	0	10	0	0	1915	19.93	775	6.38	1037	11.17	0	0	2926	28.51	6653	66
DEN	2/25/16	601	606	8	4	0	0	91.51	93.56	4.62	4.41	39	58.62	DEN	2/25/16	7	1	0	0	1209	20.24	21	0.64	108	3.06	0	0	948	15.07	2286	39
DEN	2/26/16	608	608	0	1	0	0	90.95	94.57	6.51	3.54	33	53.94	DEN	2/26/16	0	0	0	0	647	11.88	0	0	172	4.4	0	0	961	16.72	1780	33
DEN	2/27/16	458	473	0	2	3	0	93.67	94.71	4.54	4.67	25	83.92	DEN	2/27/16	0	0	0	0	1218	10.13	20	0.8	116	5	0	0	744	9.08	2098	25
DEN	2/28/16	568	559	0	0	2	0	94.89	96.06	2.62	2	22	42.82	DEN	2/28/16	0	0	0	0	404	13.23	98	1	20	1.08	18	0.6	402	6.09	942	22
DEN	2/29/16	607	610	0	0	2	0	92.59	93.77	4.74	3.67	38	52.34	DEN	2/29/16	0	0	0	0	918	14.45	10	0.16	259	8	0	0	802	15.39	1989	38
DEN	3/10/16	645	643	1	1	0	2	85.89	88.96	8.88	8.54	71	69.93	DEN	3/10/16	1	0	0	0	1389	19.14	0	0	555	14.35	0	0	3021	37.51	4965	71
DEN	3/11/16	633	633	3	4	3	0	87.36	87.52	9.51	10.88	79	80.23	DEN	3/11/16	1	1	1	0	2981	28.05	0	0	462	14.07	0	0	2895	36.88	6338	79
DEN	3/12/16	564	568	0	1	2	0	84.57	89.96	10.29	10.51	57	96.91	DEN	3/12/16	0	0	0	0	3807	24.64	0	0	167	6.92	63	0.86	1487	24.58	5524	57
DEN	3/13/16	609	614	4	4	2	0	82.59	86.48	9.89	9.69	83	65.81	DEN	3/13/16	0	4	0	0	2384	30.69	200	1	285	9.84	0	0	2593	41.47	5462	83
DEN	3/14/16	638	636	5	8	1	1	67.24	60.69	19.23	24.76	250	60.37	DEN	3/14/16	0	4	1	0	2280	32.7	1390	20.66	8282	146.59	0	0	3141	50.04	15093	250
DEN	3/15/16	603	601	1	4	2	0	86.9	90.35	8.65	6.95	58	60.64	DEN	3/15/16	0	1	0	0	1368	20.03	33	0.43	762	16.29	7	0.37	1347	20.89	3517	58
DEN	3/16/16	640	640	0	0	0	0	85	86.72	8.58	8.86	85	56.73	DEN	3/16/16	0	0	0	0	2353	33.11	0	0	544	19.47	0	0	1925	32.42	4822	85
DEN	3/17/16	643	646	3	2	1	0	72.78	76.47	13.81	12.55	152	45.75	DEN	3/17/16	0	3	0	0	1717	33.48	29	0.94	1680	51.96	20	0.59	3508	65.03	6954	152
DEN	3/18/16	638	634	0	3	2	1	59.25	61.2	20.13	20.01	246	48.1	DEN	3/18/16	0	0	0	0	1834	27.3	562	15.67	3863	102.1	0	0	5573	100.93	11832	246
DEN	3/19/16	560	561	1	4	0	0	79.64	84.14	12.06	9.54	89	52.26	DEN	3/19/16	0	0	1	0	1315	25.13	122	2.42	896	21.95	0	0	2318	39.5	4651	89
DEN	3/20/16	612	611	2	1	2	1	87.09	90.34	6.91	6.96	59	61.02	DEN	3/20/16	1	1	0	0	2042	26.65	153	1.96	392	11.31	5	0.05	1008	19.02	3600	59
DEN	3/21/16	646	646	1	2	1	0	84.06	89.16	7.82	6.06	70	47.17	DEN	3/21/16	0	1	0	0	867	19.77	51	0.24	317	10.07	0	0	2067	39.93	3302	70
DEN	3/22/16	596	598	9	2	0	3	81.88	82.61	11.36	9.61	104	49.3	DEN	3/22/16	0	9	0	0	1038	18.6	571	6.02	2302	52.75	65	1	1151	25.63	5127	104
DEN	3/23/16	27	39	606	543	1	54	48.15	56.41	217.04	16.95	17	34.12	DEN	3/23/16	3	596	7	0	117	2.57	0	0	463	14.43	0	0	0	0	580	17
DEN	3/24/16	565	534	77	109	5	4	30.8	45.69	53.32	39.75	290	70.86	DEN	3/24/16	7	70	0	0	3864	51.09	546	6.72	4040	89.51	14	0.36	12085	142.32	20549	290
DEN	3/25/16	627	627	9	9	0	0	75.12	77.51	17.61	16.46	141	68.13	DEN	3/25/16	1	8	0	0	2990	41.43	135	2.02	1546	31.32	42	1.55	4894	64.68	9607	141
DEN	3/26/16	561	563	1	3	0	0	75.76	81.17	16.71	13.42	106	64.64	DEN	3/26/16	1	0	0	0	1928	29.45	76	0.8	1092	27.44	0	0	3756	48.3	6852	106
DEN	3/27/16	612	610	0	0	0	1	89.71	90.82	6.11	6.04	56	56.48	DEN	3/27/16	0	0	0	0	1312	21.13	18	0.62	462	11.06	0	0	1371	23.19	3163	56
