GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160403,0.00,0.0,0.0,57,68,46,6.7,17.0,21.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160404,0.00,0.0,0.0,60,77,43,7.8,19.9,23.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160405,0.00,0.0,0.0,56,58,44,10.1,21.9,28.0,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160406,0.01,0.0,0.0,48,60,34,8.7,23.9,29.1,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160407,0.33,0.0,0.0,59,70,48,11.9,29.1,36.9,0,0,1,0,0,0,0,0,1
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160408,0.00,0.0,0.0,54,64,41,6.7,21.9,31.1,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160409,0.00,0.0,0.0,49,56,39,9.4,25.9,36.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160410,0.00,0.0,0.0,45,60,34,6.9,14.1,17.0,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160411,0.00,0.0,0.0,56,74,44,8.7,21.0,29.1,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160412,0.30,0.0,0.0,64,72,56,8.5,17.0,23.9,0,0,1,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160413,0.00,0.0,0.0,59,66,47,7.8,14.1,25.1,0,0,0,0,0,0,0,1,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160414,0.00,0.0,0.0,58,68,48,8.1,15.0,25.1,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160415,0.00,0.0,0.0,58,69,45,10.1,17.0,23.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160416,0.00,0.0,0.0,58,70,43,7.6,16.1,23.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160417,0.00,0.0,0.0,58,75,37,4.0,15.0,19.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160418,0.00,0.0,0.0,63,86,38,2.7,12.1,17.0,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160419,0.00,0.0,0.0,71,88,51,3.8,8.9,13.0,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160420,0.00,0.0,0.0,70,78,57,9.8,19.9,25.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160421,0.00,0.0,0.0,70,80,62,10.5,21.9,25.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160422,0.34,0.0,0.0,67,70,62,5.4,15.0,19.9,0,0,1,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160423,0.00,0.0,0.0,67,77,57,7.6,18.1,25.1,0,0,1,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160424,0.00,0.0,0.0,63,77,48,4.9,14.1,21.0,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160425,0.00,0.0,0.0,68,80,55,8.1,14.1,21.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160426,0.00,0.0,0.0,71,84,59,8.1,14.1,18.1,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160427,0.00,0.0,0.0,74,86,63,8.1,17.0,25.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160428,0.00,0.0,0.0,75,86,64,7.6,23.0,28.0,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160429,0.00,0.0,0.0,74,86,58,4.9,12.1,16.1,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160430,0.78,0.0,0.0,70,79,61,7.2,15.0,25.9,0,0,1,0,0,0,0,0,1
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160501,0.43,0.0,0.0,69,80,65,9.6,23.0,29.1,0,0,1,0,0,0,0,0,1
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160502,0.62,0.0,0.0,71,83,66,6.3,23.0,36.9,0,0,1,0,0,0,0,0,1
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160503,0.84,0.0,0.0,69,78,61,5.4,18.1,25.1,0,0,1,0,0,0,0,0,1
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160504,0.00,0.0,0.0,65,74,55,2.9,13.0,16.1,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160505,0.19,0.0,0.0,58,66,47,8.7,23.9,31.1,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160506,0.05,0.0,0.0,56,69,47,8.1,18.1,25.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160507,0.00,0.0,0.0,62,80,46,7.6,16.1,23.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160508,0.00,0.0,0.0,73,86,62,6.7,15.0,23.0,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160509,0.00,0.0,0.0,74,84,61,4.3,17.0,25.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160510,0.00,0.0,0.0,74,83,65,6.7,16.1,23.0,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160511,0.00,0.0,0.0,72,82,63,4.5,13.0,16.1,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160512,0.18,0.0,0.0,75,88,63,3.8,21.0,30.0,0,0,1,0,0,0,0,1,1
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160513,0.00,0.0,0.0,71,82,60,4.9,13.0,17.0,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160514,0.00,0.0,0.0,68,81,50,6.7,19.9,25.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160515,0.00,0.0,0.0,60,70,44,6.9,18.1,23.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160516,0.00,0.0,0.0,60,71,49,5.4,13.0,21.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160517,0.42,0.0,0.0,66,70,60,5.1,12.1,15.0,0,0,1,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160518,0.00,0.0,0.0,67,73,62,7.6,13.0,23.0,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160519,0.65,0.0,0.0,62,63,59,8.1,13.0,23.0,0,0,1,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160520,0.74,0.0,0.0,59,61,57,6.3,14.1,21.9,0,0,1,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160521,0.76,0.0,0.0,65,78,59,4.5,18.1,23.0,0,0,1,0,0,0,0,0,1
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160522,0.02,0.0,0.0,66,77,56,7.2,21.9,29.1,0,0,0,0,0,0,0,0,1
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160523,0.00,0.0,0.0,63,73,51,6.7,17.0,21.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160524,0.00,0.0,0.0,65,80,49,4.0,12.1,21.0,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160525,0.00,0.0,0.0,72,85,57,3.1,14.1,19.9,0,0,0,0,0,0,0,0,0
